Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Robotic Arm Grasping Based on Deep Reinforcement Learning","Proceedings of 2023 Chinese Intelligent Systems Conference","","","","10.1007/978-981-99-6847-3_4","Ziyan LiJunyong Zhai","2023","http://link.springer.com/chapter/10.1007/978-981-99-6847-3_4","Chapter"
"Enhancing Resilience of Microgrid-Integrated Power Systems in Disaster Events Using Reinforcement Learning","Proceedings of 2023 Chinese Intelligent Automation Conference","","","","10.1007/978-981-99-6187-0_17","Zhongyi ZhaBo WangLei LiuHuijin Fan","2023","http://link.springer.com/chapter/10.1007/978-981-99-6187-0_17","Chapter"
"Dynamic Equivalent Model of Active Distribution Network Based on Improved Reinforcement Learning Algorithm","The 37th Annual Conference on Power System and Automation in Chinese  Universities (CUS-EPSA)","","","","10.1007/978-981-99-1439-5_54","Qianlong WeiJiaxi KangXiaolong GuoTian WangWenhu TangTong QianJiehui Zheng","2023","http://link.springer.com/chapter/10.1007/978-981-99-1439-5_54","Chapter"
"Stochastic pedestrian avoidance for autonomous vehicles using hybrid reinforcement learning","Frontiers of Information Technology & Electronic Engineering","","24","1","10.1631/FITEE.2200128","Huiqian Li 李惠乾Jin Huang 黄晋Zhong Cao 曹重Diange Yang 杨殿阁Zhihua Zhong 钟志华","2023","http://link.springer.com/article/10.1631/FITEE.2200128","Article"
"Multi-objective Power System Real-Time Dispatch Based on Rule-Guided Deep Reinforcement Learning","The 37th Annual Conference on Power System and Automation in Chinese  Universities (CUS-EPSA)","","","","10.1007/978-981-99-1439-5_114","Canbing WangShengchun YangJiahao YanYaping LiLiangcheng ChengGuanzhong Gao","2023","http://link.springer.com/chapter/10.1007/978-981-99-1439-5_114","Chapter"
"Reinforcement learning-based unknown reference tracking control of HMASs with nonidentical communication delays","Science China Information Sciences","","66","7","10.1007/s11432-022-3729-7","Yong XuZheng-Guang WuWei-Wei CheDeyuan Meng","2023","http://link.springer.com/article/10.1007/s11432-022-3729-7","Article"
"Transaction-aware inverse reinforcement learning for trading in stock markets","Applied Intelligence","","","","10.1007/s10489-023-04959-w","Qizhou SunXueyuan GongYain-Whar Si","2023","http://link.springer.com/article/10.1007/s10489-023-04959-w","Article"
"Background on Reinforcement Learning and Optimal Control","Reinforcement Learning","","","","10.1007/978-3-031-28394-9_1","Jinna LiFrank L. LewisJialu Fan","2023","http://link.springer.com/chapter/10.1007/978-3-031-28394-9_1","Chapter"
"Deep Reinforcement Learning for Resource Allocation in Business Processes","Process Mining Workshops","","","","10.1007/978-3-031-27815-0_13","Kamil ŻbikowskiMichał OstapowiczPiotr Gawrysiak","2023","http://link.springer.com/chapter/10.1007/978-3-031-27815-0_13","Chapter"
"Realizing Human-like Walking and Running with Feedforward Enhanced Reinforcement Learning","Intelligent Robotics and Applications","","","","10.1007/978-981-99-6492-5_38","Linqi YeXueqian WangBin Liang","2023","http://link.springer.com/chapter/10.1007/978-981-99-6492-5_38","Chapter"
"Towards Efficient Edge Computing Through Adoption of Reinforcement Learning Strategies: A Review","Data Management, Analytics and Innovation","","","","10.1007/978-981-19-2600-6_17","Aritra RayAmlan Chakrabarti","2023","http://link.springer.com/chapter/10.1007/978-981-19-2600-6_17","Chapter"
"Reinforcement learning architecture for cyber–physical–social AI: state-of-the-art and perspectives","Artificial Intelligence Review","","56","11","10.1007/s10462-023-10450-2","Xue LiPuming WangXin JinQian JiangWei ZhouSaowen Yao","2023","http://link.springer.com/article/10.1007/s10462-023-10450-2","Article"
"Design of Optimal Controllers Applying Reinforcement Learning on an Inverted Pendulum Using Co-simulation NX/Simulink","Trends in Artificial Intelligence and Computer Engineering","","","","10.1007/978-3-031-25942-5_54","Henry Díaz-IzaKarla NegreteJenyffer Yépez","2023","http://link.springer.com/chapter/10.1007/978-3-031-25942-5_54","Chapter"
"Improved Particle Swarm Optimization Algorithm Combined with Reinforcement Learning for Solving Flexible Job Shop Scheduling Problem","Advanced Intelligent Computing Technology and Applications","","","","10.1007/978-981-99-4755-3_25","Yi-Jie GaoQing-Xia ShangYuan-Yuan YangRong HuBin Qian","2023","http://link.springer.com/chapter/10.1007/978-981-99-4755-3_25","Chapter"
"A simulation-deep reinforcement learning (SiRL) approach for epidemic control optimization","Annals of Operations Research","","328","1","10.1007/s10479-022-04926-7","Sabah BushajXuecheng YinArjeta BeqiriDonald Andrewsİ. Esra Büyüktahtakın","2023","http://link.springer.com/article/10.1007/s10479-022-04926-7","Article"
"Assessment of the Influence of Grid Resolution on CO2 Reduction in Route Optimization Services Using Reinforcement Learning","Smart Services Summit","","","","10.1007/978-3-031-36698-7_7","Mohammad Hossein MoradiMartin BrutscheMarkus WenigUwe WagnerThomas Koch","2023","http://link.springer.com/chapter/10.1007/978-3-031-36698-7_7","Chapter"
"Multi-echelon inventory optimization using deep reinforcement learning","Central European Journal of Operations Research","","","","10.1007/s10100-023-00872-2","Kevin GeeversLotte van HezewijkMartijn R. K. Mes","2023","http://link.springer.com/article/10.1007/s10100-023-00872-2","Article"
"Reinforcement Learning at Container Terminals: A Literature Classification","Advances in Resilient and Sustainable Transport","","","","10.1007/978-3-031-28236-2_10","Michaela GrafelmannNicole NellenCarlos Jahn","2023","http://link.springer.com/chapter/10.1007/978-3-031-28236-2_10","Chapter"
"Machine Learning for Complex Data Analysis: Overview and a Discussion of a New Reinforcement-Learning Strategy","Intelligent Systems Design and Applications","","","","10.1007/978-3-031-35507-3_45","Karima GouasmiaWafa MeftehFaiez Gargouri","2023","http://link.springer.com/chapter/10.1007/978-3-031-35507-3_45","Chapter"
"Research on a New Configuration of Quadruped Robot Based on Reinforcement Learning","Advances in Guidance, Navigation and Control","","","","10.1007/978-981-19-6613-2_315","Bo SuZhirui WangChong TianLei JiangWei XuTianqi QiuTong Yan","2023","http://link.springer.com/chapter/10.1007/978-981-19-6613-2_315","Chapter"
"An Advanced Persistent Threats Detection Method Based on Deep Reinforcement Learning","Proceedings of 2021 5th Chinese Conference on Swarm Intelligence and Cooperative Control","","","","10.1007/978-981-19-3998-3_95","Neng WangYa Zhang","2023","http://link.springer.com/chapter/10.1007/978-981-19-3998-3_95","Chapter"
"A comprehensive study on reinforcement learning application for train speed profile optimization","Multimedia Tools and Applications","","82","24","10.1007/s11042-023-15051-3","Mohammad Ali SandidzadehPedram Havaei","2023","http://link.springer.com/article/10.1007/s11042-023-15051-3","Article"
"Mapless navigation for UAVs via reinforcement learning from demonstrations","Science China Technological Sciences","","66","5","10.1007/s11431-022-2292-3","JiaNan YangShengAo LuMingHao HanYunPeng LiYuTing MaZeFeng LinHaoWei Li","2023","http://link.springer.com/article/10.1007/s11431-022-2292-3","Article"
"One-Shot Federated Learning-based Model-Free Reinforcement Learning","The International Conference on Deep Learning, Big Data and Blockchain (DBB 2022)","","","","10.1007/978-3-031-16035-6_4","Gaith RjoubJamal BentaharOmar Abdel WahabNagat Drawel","2023","http://link.springer.com/chapter/10.1007/978-3-031-16035-6_4","Chapter"
"Collision probability reduction method for tracking control in automatic docking/berthing using reinforcement learning","Journal of Marine Science and Technology","","","","10.1007/s00773-023-00962-5","Kouki WakitaYouhei AkimotoDimas M. RachmanYoshiki MiyauchiAtsuo Maki","2023","http://link.springer.com/article/10.1007/s00773-023-00962-5","Article"
"Enhancing Deep Reinforcement Learning with Scenario-Based Modeling","SN Computer Science","","4","2","10.1007/s42979-022-01575-2","Raz YerushalmiGuy AmirAchiya ElyasafDavid HarelGuy KatzAssaf Marron","2023","http://link.springer.com/article/10.1007/s42979-022-01575-2","Article"
"Morphing aircraft acceleration and deceleration task morphing strategy using a reinforcement learning method","Applied Intelligence","","","","10.1007/s10489-023-04876-y","Ruichen MingXiaoxiong LiuYu LiYi YinWeiGuo Zhang","2023","http://link.springer.com/article/10.1007/s10489-023-04876-y","Article"
"Autonomous Navigation Using Model-Based Reinforcement Learning","Advances on P2P, Parallel, Grid, Cloud and Internet Computing","","","","10.1007/978-3-031-19945-5_27","Siemen HerremansJens de HoogSimon VannesteDieter BalemansAli AnwarSiegfried MercelisPeter Hellinckx","2023","http://link.springer.com/chapter/10.1007/978-3-031-19945-5_27","Chapter"
"Lateral Control of Distributed Propulsion Aircraft Using Deep Reinforcement Learning","Advances in Guidance, Navigation and Control","","","","10.1007/978-981-19-6613-2_282","Wenjun NiDi WuXiaoping Ma","2023","http://link.springer.com/chapter/10.1007/978-981-19-6613-2_282","Chapter"
"Deep reinforcement learning approach towards a smart parking architecture","Cluster Computing","","26","1","10.1007/s10586-022-03599-y","Kamran Sattar AwaisiAssad AbbasHasan Ali KhattakArsalan AhmadMazhar AliAbbas Khalid","2023","http://link.springer.com/article/10.1007/s10586-022-03599-y","Article"
"Reinforcement learning for optimal tracking of large-scale systems with multitime scales","Science China Information Sciences","","66","7","10.1007/s11432-022-3796-2","Jinna LiHao NieTianyou ChaiFrank L. Lewis","2023","http://link.springer.com/article/10.1007/s11432-022-3796-2","Article"
"Understanding the Impact of Reinforcement Learning Personalization on Subgroups of Students in Math Tutoring","Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium and Blue Sky","","","","10.1007/978-3-031-36336-8_106","Allen NieAnn-Katrin ReuelEmma Brunskill","2023","http://link.springer.com/chapter/10.1007/978-3-031-36336-8_106","Chapter"
"Applications of Deep Reinforcement Learning for Drug Discovery","Machine Intelligence and Data Science Applications","","","","10.1007/978-981-99-1620-7_11","Parminder Singh SethiGurleen KaurD. S. VasanthMalathi RamakrishnanNithish Kote","2023","http://link.springer.com/chapter/10.1007/978-981-99-1620-7_11","Chapter"
"A Unified Batch Hierarchical Reinforcement Learning Framework for Pedagogical Policy Induction with Deep Bisimulation Metrics","Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium and Blue Sky","","","","10.1007/978-3-031-36336-8_93","Markel Sanz AusinMark AbdelshiheedTiffany BarnesMin Chi","2023","http://link.springer.com/chapter/10.1007/978-3-031-36336-8_93","Chapter"
"Improving the Item Selection Process with Reinforcement Learning in Computerized Adaptive Testing","Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium and Blue Sky","","","","10.1007/978-3-031-36336-8_35","Yang PianPenghe ChenYu LuGuangchen SongPengtao Chen","2023","http://link.springer.com/chapter/10.1007/978-3-031-36336-8_35","Chapter"
"Exploring the Effect of Autoencoder Based Feature Learning for a Deep Reinforcement Learning Policy for Providing Proactive Help","Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium and Blue Sky","","","","10.1007/978-3-031-36336-8_43","Nazia AlamBehrooz MostafaviMin ChiTiffany Barnes","2023","http://link.springer.com/chapter/10.1007/978-3-031-36336-8_43","Chapter"
"Reinforcement Learning Assisted Deep Learning for Probabilistic Charging Power Forecasting of EVCS","Artificial Intelligence Enabled Computational Methods for Smart Grid Forecast and Dispatch","","","","10.1007/978-981-99-0799-1_5","Yuanzheng LiYong ZhaoLei WuZhigang Zeng","2023","http://link.springer.com/chapter/10.1007/978-981-99-0799-1_5","Chapter"
"Auto scheduling through distributed reinforcement learning in SDN based IoT environment","EURASIP Journal on Wireless Communications and Networking","","2023","1","10.1186/s13638-023-02314-8","Yuanyuan Wu","2023","http://link.springer.com/article/10.1186/s13638-023-02314-8","Article"
"A novel action decision method of deep reinforcement learning based on a neural network and confidence bound","Applied Intelligence","","53","18","10.1007/s10489-023-04695-1","Wenhao ZhangYaqing SongXiangpeng LiuQianqian ShangguanKang An","2023","http://link.springer.com/article/10.1007/s10489-023-04695-1","Article"
"Kernel-based multiagent reinforcement learning for near-optimal formation control of mobile robots","Applied Intelligence","","53","10","10.1007/s10489-022-04086-y","Ronghua ZhangXin XuXinglong ZhangQuan XiongQingwen MaYaoqian Peng","2023","http://link.springer.com/article/10.1007/s10489-022-04086-y","Article"
"De novo functional groups designed to enhance neuronal integrin α5β1 binding using deep reinforcement learning","MRS Bulletin","","48","1","10.1557/s43577-022-00359-6","Isuru S. HerathJingjie Yeo","2023","http://link.springer.com/article/10.1557/s43577-022-00359-6","Article"
"Sim-to-Real Deep Reinforcement Learning with Manipulators for Pick-and-Place","Towards Autonomous Robotic Systems","","","","10.1007/978-3-031-43360-3_20","Wenxing LiuHanlin NiuRobert SkiltonJoaquin Carrasco","2023","http://link.springer.com/chapter/10.1007/978-3-031-43360-3_20","Chapter"
"Path Planning and Information Protection of Mobile Robots Based on Deceptive Reinforcement Learning","Advances in Mechanism, Machine Science and Engineering in China","","","","10.1007/978-981-19-9398-5_139","Qingfeng XuYingnan ShiJunchao WangTim MillerHangding XuTianmu WangHongbin LinXin-Jun LiuZhenguo Nie","2023","http://link.springer.com/chapter/10.1007/978-981-19-9398-5_139","Chapter"
"Research and Application of Deep Reinforcement Learning in Rotating Machinery Fault Diagnosis Under Unbalanced Samples Condition","Proceedings of TEPEN 2022","","","","10.1007/978-3-031-26193-0_55","Cheng ZheWei LeiCheng JunshengHu Niaoqing","2023","http://link.springer.com/chapter/10.1007/978-3-031-26193-0_55","Chapter"
"Evolutionary Reinforcement Learning for Solving a Transportation Problem","Intelligent Computing & Optimization","","","","10.1007/978-3-031-19958-5_40","Oumaima SoltaniSafa Bhar Layeb","2023","http://link.springer.com/chapter/10.1007/978-3-031-19958-5_40","Chapter"
"Research on Flight Control Method of Micro Co-axial Rotor UAV Based on Reinforcement Learning","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_119","Yiqi XuZhen Liu","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_119","Chapter"
"Correction to: Adaptive Electrospinning System Based on Reinforcement Learning for Uniform-Thickness Nanofiber Air Filters","Advanced Fiber Materials","","5","2","10.1007/s42765-023-00259-7","Seok Hyeon HwangJin Yeong SongHyun Il RyuJae Hee OhSeungwook LeeDonggeun LeeDong Yong ParkSang Min Park","2023","http://link.springer.com/article/10.1007/s42765-023-00259-7","Article"
"Teaching ROS1/2 and Reinforcement Learning using a Mobile Robot and its Simulation","ROBOT2022: Fifth Iberian Robotics Conference","","","","10.1007/978-3-031-21065-5_48","Vítor VentuzelosGonçalo LeãoArmando Sousa","2023","http://link.springer.com/chapter/10.1007/978-3-031-21065-5_48","Chapter"
"Reinforcement Learning Approach to System Recovery","Control and Optimization Methods for Complex System Resilience","","","","10.1007/978-981-99-3053-1_11","Chao Zhai","2023","http://link.springer.com/chapter/10.1007/978-981-99-3053-1_11","Chapter"
"Predictive and Prescriptive Business Process Monitoring with Reinforcement Learning","Novel & Intelligent Digital Systems: Proceedings of the 2nd International Conference (NiDS 2022)","","","","10.1007/978-3-031-17601-2_24","Silvester KotsiasAthanasios KerasiotisAlexandros BousdekisGeorgia TheodoropoulouGeorgios Miaoulis","2023","http://link.springer.com/chapter/10.1007/978-3-031-17601-2_24","Chapter"
"Research on Handling User Complaints in 5G Key Scenarios Based on Reinforcement Learning","Signal and Information Processing, Networking and Computers","","","","10.1007/978-981-19-9968-0_139","Wei ZengJihua LiWeiyi XiaXueting ZhangUlrich Kleber","2023","http://link.springer.com/chapter/10.1007/978-981-19-9968-0_139","Chapter"
"A Deep Learning Architecture Based on Advanced Textual Language Models for Detecting Disease Through Its Symptoms Associated with a Reinforcement Learning Algorithm","Software Technologies","","","","10.1007/978-3-031-37231-5_10","Mourad EllouzeLamia Hadrich Belguith","2023","http://link.springer.com/chapter/10.1007/978-3-031-37231-5_10","Chapter"
"Task scheduling in edge-fog-cloud architecture: a multi-objective load balancing approach using reinforcement learning algorithm","Computing","","105","6","10.1007/s00607-022-01147-5","Fatemeh Ramezani ShahidaniArezoo GhasemiAbolfazl Toroghi HaghighatAmin Keshavarzi","2023","http://link.springer.com/article/10.1007/s00607-022-01147-5","Article"
"Reinforcement Learning for Scriptless Testing: An Empirical Investigation of Reward Functions","Research Challenges in Information Science: Information Science and the Connected World","","","","10.1007/978-3-031-33080-3_9","Olivia Rodríguez-ValdésTanja E. J. VosBeatriz MarínPekka Aho","2023","http://link.springer.com/chapter/10.1007/978-3-031-33080-3_9","Chapter"
"Simulating all archetypes of SQL injection vulnerability exploitation using reinforcement learning agents","International Journal of Information Security","","","","10.1007/s10207-023-00738-3","Åvald Åslaugson SommervollLászló ErdődiFabio Massimo Zennaro","2023","http://link.springer.com/article/10.1007/s10207-023-00738-3","Article"
"A reinforcement learning approach for thermostat setpoint preference learning","Building Simulation","","","","10.1007/s12273-023-1056-7","Hussein ElehwanyMohamed OufBurak GunayNunzio CotrufoJean-Simon Venne","2023","http://link.springer.com/article/10.1007/s12273-023-1056-7","Article"
"Intelligent Automated Penetration Testing Using Reinforcement Learning to Improve the Efficiency and Effectiveness of Penetration Testing","Mobile Wireless Middleware, Operating Systems and Applications","","","","10.1007/978-3-031-34497-8_3","Mohammed Y. A. AqraXiaoqiang Di","2023","http://link.springer.com/chapter/10.1007/978-3-031-34497-8_3","Chapter"
"Model Predictive Adaptive Cruise Control of Intelligent Electric Vehicles Based on Deep Reinforcement Learning Algorithm FWOR Driver Characteristics","International Journal of Automotive Technology","","24","4","10.1007/s12239-023-0096-4","Jinghua GuoWenChang LiYugong LuoKeqiang Li","2023","http://link.springer.com/article/10.1007/s12239-023-0096-4","Article"
"A proof of concept reinforcement learning based tool for non parametric population pharmacokinetics workflow optimization","Journal of Pharmacokinetics and Pharmacodynamics","","50","1","10.1007/s10928-022-09829-5","J. D. OtalvaroW. M. YamadaA. M. HernandezA. F. ZuluagaR. ChenM. N. Neely","2023","http://link.springer.com/article/10.1007/s10928-022-09829-5","Article"
"Constrained Portfolio Management Using Action Space Decomposition for Reinforcement Learning","Advances in Knowledge Discovery and Data Mining","","","","10.1007/978-3-031-33377-4_29","David WinkelNiklas StraußMatthias SchubertYunpu MaThomas Seidl","2023","http://link.springer.com/chapter/10.1007/978-3-031-33377-4_29","Chapter"
"Deep Reinforcement Learning to Solve Stochastic Vehicle Routing Problems","Communication and Intelligent Systems","","","","10.1007/978-981-99-2322-9_21","Sergio Flavio Marroquín-CanoElías Neftalí Escobar-GómezEduardo F. MoralesEduardo Chandomi-CastellanosElizeth Ramirez-Alvarez","2023","http://link.springer.com/chapter/10.1007/978-981-99-2322-9_21","Chapter"
"A heuristic multi-objective task scheduling framework for container-based clouds via actor-critic reinforcement learning","Neural Computing and Applications","","35","13","10.1007/s00521-023-08208-6","Lilu ZhuFeng WuYanfeng HuKai HuangXinmei Tian","2023","http://link.springer.com/article/10.1007/s00521-023-08208-6","Article"
"The Study Plan Design of Geography Research Based on Reinforcement Learning","The 2021 International Conference on Smart Technologies and Systems for Internet of Things","","","","10.1007/978-981-19-3632-6_75","Yanxin Bi","2023","http://link.springer.com/chapter/10.1007/978-981-19-3632-6_75","Chapter"
"Portfolio Optimization Using Reinforcement Learning: A Study of Implementation of Learning to Optimize","ICT with Intelligent Applications","","","","10.1007/978-981-19-3571-8_65","Manish Sinha","2023","http://link.springer.com/chapter/10.1007/978-981-19-3571-8_65","Chapter"
"Computational Performance of Deep Reinforcement Learning to Find Nash Equilibria","Computational Economics","","","","10.1007/s10614-022-10351-6","Christoph GrafViktor ZobernigJohannes SchmidtClaude Klöckl","2023","http://link.springer.com/article/10.1007/s10614-022-10351-6","Article"
"Pocket English Master – Language Learning with Reinforcement Learning, Augmented Reality and Artificial Intelligence","Learning Technologies and Systems","","","","10.1007/978-3-031-33023-0_7","Ashini ImashaKavindu WimalaweeraManohari MaddumageDilain GunasekaraKalpani ManathungaDevanshi Ganegoda","2023","http://link.springer.com/chapter/10.1007/978-3-031-33023-0_7","Chapter"
"Federated Transfer Reinforcement Learning for Autonomous Driving","Federated and Transfer Learning","","","","10.1007/978-3-031-11748-0_15","Xinle LiangYang LiuTianjian ChenMing LiuQiang Yang","2023","http://link.springer.com/chapter/10.1007/978-3-031-11748-0_15","Chapter"
"Exploring the Potential and Challenges of Reinforcement Learning for Object Pushing with Robots","Advances in Service and Industrial Robotics","","","","10.1007/978-3-031-32606-6_3","Domen TežakMarko MunihMatjaž MiheljJanez Podobnik","2023","http://link.springer.com/chapter/10.1007/978-3-031-32606-6_3","Chapter"
"Reinforcement Learning of Self-enhancing Camera Image and Signal Processing","Advances in Data-driven Computing and Intelligent Systems","","","","10.1007/978-981-99-0981-0_22","Chandrajit BajajYunhao YangYi Wang","2023","http://link.springer.com/chapter/10.1007/978-981-99-0981-0_22","Chapter"
"Jointly improving energy efficiency and smoothing power oscillations of integrated offshore wind and photovoltaic power: a deep reinforcement learning approach","Protection and Control of Modern Power Systems","","8","1","10.1186/s41601-023-00298-7","Xiuxing YinMeizhen Lei","2023","http://link.springer.com/article/10.1186/s41601-023-00298-7","Article"
"A New Adaptation Mechanism of the ALNS Algorithm Using Reinforcement Learning","Advances in Machine Intelligence and Computer Science Applications","","","","10.1007/978-3-031-29313-9_1","Hajar BoualamiaAbdelmoutalib MetraneImad HafidiOumaima Mellouli","2023","http://link.springer.com/chapter/10.1007/978-3-031-29313-9_1","Chapter"
"Multi-agent Reinforcement Learning for a Special Formation Problem","Proceedings of 2021 5th Chinese Conference on Swarm Intelligence and Cooperative Control","","","","10.1007/978-981-19-3998-3_53","Changsheng QuLiangjun KeShuzhe XuanZhigang Wang","2023","http://link.springer.com/chapter/10.1007/978-981-19-3998-3_53","Chapter"
"Collision Avoidance System Using Reinforcement Learning","Communication and Intelligent Systems","","","","10.1007/978-981-99-2100-3_39","Aravindhan ThaninayagamS. V. Raswanth PrasathR. S. Hiruthick RoshanDarshana Othayoth","2023","http://link.springer.com/chapter/10.1007/978-981-99-2100-3_39","Chapter"
"Control of Wheeled-Legged Quadrupeds Using Deep Reinforcement Learning","Robotics in Natural Settings","","","","10.1007/978-3-031-15226-9_14","Joonho LeeMarko BjelonicMarco Hutter","2023","http://link.springer.com/chapter/10.1007/978-3-031-15226-9_14","Chapter"
"A novel reinforcement learning-based reptile search algorithm for solving optimization problems","Neural Computing and Applications","","","","10.1007/s00521-023-09023-9","Mohamed GhetasMohamed Issa","2023","http://link.springer.com/article/10.1007/s00521-023-09023-9","Article"
"Deep CounterStrike: Counter Adversarial Deep Reinforcement Learning for Defense Against Metamorphic Ransomware Swarm Attack","Broadband Communications, Networks, and Systems","","","","10.1007/978-3-031-40467-2_3","Mohit SewakSanjay K. SahayHemant Rathore","2023","http://link.springer.com/chapter/10.1007/978-3-031-40467-2_3","Chapter"
"Automated program improvement with reinforcement learning and graph neural networks","Soft Computing","","","","10.1007/s00500-023-08559-1","Nataša SukurNemanja MiloševićDoni PracnerZoran Budimac","2023","http://link.springer.com/article/10.1007/s00500-023-08559-1","Article"
"Correction to: Adaptive submodular inverse reinforcement learning for spatial search and map exploration","Autonomous Robots","","47","3","10.1007/s10514-022-10077-2","Ji-Jie WuKuo-Shih Tseng","2023","http://link.springer.com/article/10.1007/s10514-022-10077-2","Article"
"An Improved Yaw Control Algorithm for Wind Turbines via Reinforcement Learning","Machine Learning and Knowledge Discovery in Databases","","","","10.1007/978-3-031-26419-1_37","Alban PuechJesse Read","2023","http://link.springer.com/chapter/10.1007/978-3-031-26419-1_37","Chapter"
"Encoding for Reinforcement Learning Driven Scheduling","Job Scheduling Strategies for Parallel Processing","","","","10.1007/978-3-031-22698-4_4","Boyang LiYuping FanMichael E. PapkaZhiling Lan","2023","http://link.springer.com/chapter/10.1007/978-3-031-22698-4_4","Chapter"
"Hierarchical dynamic movement primitive for the smooth movement of robots based on deep reinforcement learning","Applied Intelligence","","53","2","10.1007/s10489-022-03219-7","Yinlong YuanZhu Liang YuLiang HuaYun ChengJunhong LiXiaohu Sang","2023","http://link.springer.com/article/10.1007/s10489-022-03219-7","Article"
"Many-Objective Distribution Network Reconfiguration Using Deep Reinforcement Learning-Assisted Optimization Algorithm","Artificial Intelligence Enabled Computational Methods for Smart Grid Forecast and Dispatch","","","","10.1007/978-981-99-0799-1_10","Yuanzheng LiYong ZhaoLei WuZhigang Zeng","2023","http://link.springer.com/chapter/10.1007/978-981-99-0799-1_10","Chapter"
"The treatment of sepsis: an episodic memory-assisted deep reinforcement learning approach","Applied Intelligence","","53","9","10.1007/s10489-022-04099-7","Dayang LiangHuiyi DengYunlong Liu","2023","http://link.springer.com/article/10.1007/s10489-022-04099-7","Article"
"Application of deep reinforcement learning to intelligent distributed humidity control system","Applied Intelligence","","53","13","10.1007/s10489-022-04320-7","Da GuoDanfeng LuoYong ZhangXiuyong ZhangYuyang LaiYunqi Sun","2023","http://link.springer.com/article/10.1007/s10489-022-04320-7","Article"
"Federated Multi-agent Deep Reinforcement Learning for Multi-microgrid Energy Management","Artificial Intelligence Enabled Computational Methods for Smart Grid Forecast and Dispatch","","","","10.1007/978-981-99-0799-1_11","Yuanzheng LiYong ZhaoLei WuZhigang Zeng","2023","http://link.springer.com/chapter/10.1007/978-981-99-0799-1_11","Chapter"
"Realization of superhuman intelligence in microstrip filter design based on clustering-reinforcement learning","Applied Intelligence","","53","19","10.1007/s10489-023-04638-w","Sheng-Hui YangXiao-Bin LiuTian-Jian TanLei ZhangChang SuHuan-Fu ZhouXiao-Lan Xie","2023","http://link.springer.com/article/10.1007/s10489-023-04638-w","Article"
"Towards better generalization in quadrotor landing using deep reinforcement learning","Applied Intelligence","","53","6","10.1007/s10489-022-03503-6","Jiawei WangTeng WangZichen HeWenzhe CaiChangyin Sun","2023","http://link.springer.com/article/10.1007/s10489-022-03503-6","Article"
"UAV Path Planning from Human Demonstrations Using Inverse Reinforcement Learning","Advances in Guidance, Navigation and Control","","","","10.1007/978-981-19-6613-2_535","Zhiang XuJin DongYongzhao HuaXiwang DongQingdong LiZhang Ren","2023","http://link.springer.com/chapter/10.1007/978-981-19-6613-2_535","Chapter"
"Demand-Driven Distributed Adaptive Space Planning Based on Reinforcement Learning","Hybrid Intelligence","","","","10.1007/978-981-19-8637-6_23","Wanzhu JiangJiaqi Wang","2023","http://link.springer.com/chapter/10.1007/978-981-19-8637-6_23","Chapter"
"Deep Reinforcement Learning-Based Scheduling Algorithm for Service Differentiation in Cloud Business Process Management System","Computer Supported Cooperative Work and Social Computing","","","","10.1007/978-981-99-2385-4_13","Yunzhi WuYang YuMaolin Pan","2023","http://link.springer.com/chapter/10.1007/978-981-99-2385-4_13","Chapter"
"Satellite-Terrestrial Integrated Network Slicing Resource Management Based on Reinforcement Learning","Proceedings of 2023 Chinese Intelligent Systems Conference","","","","10.1007/978-981-99-6847-3_11","Guoliang HuaGuangrong LinYuman ZhangYafei Zhao","2023","http://link.springer.com/chapter/10.1007/978-981-99-6847-3_11","Chapter"
"Intelligent reflecting surface aided covert wireless communication exploiting deep reinforcement learning","Wireless Networks","","29","2","10.1007/s11276-022-03037-2","Langtao HuSongjiao BiQuanjin LiuYu’e JiangChunsheng Chen","2023","http://link.springer.com/article/10.1007/s11276-022-03037-2","Article"
"A Multi-agent Deep Reinforcement Learning Method for UAVs Cooperative Pursuit Problem","Advances in Guidance, Navigation and Control","","","","10.1007/978-981-19-6613-2_699","Feng YangChangshun ShaoBaoyin ShenZhi Li","2023","http://link.springer.com/chapter/10.1007/978-981-19-6613-2_699","Chapter"
"Deep Reinforcement Learning Processor Design for Mobile Applications","","","","","10.1007/978-3-031-36793-9","Juhyoung LeeHoi-Jun Yoo","2023","http://link.springer.com/book/10.1007/978-3-031-36793-9","Book"
"Autonomous highway driving using reinforcement learning with safety check system based on time-to-collision","Artificial Life and Robotics","","28","1","10.1007/s10015-022-00846-8","Xiaotong NieYupeng LiangKazuhiro Ohkura","2023","http://link.springer.com/article/10.1007/s10015-022-00846-8","Article"
