Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"SparseMAAC: Sparse Attention for Multi-agent Reinforcement Learning","Database Systems for Advanced Applications","","","","10.1007/978-3-030-18590-9_7","Wenhao LiBo JinXiangfeng Wang","2019","http://link.springer.com/chapter/10.1007/978-3-030-18590-9_7","Chapter"
"Using deep reinforcement learning to speed up collective cell migration","BMC Bioinformatics","","20","18","10.1186/s12859-019-3126-5","Hanxu HouTian GanYaodong YangXianglei ZhuSen LiuWeiming GuoJianye Hao","2019","http://link.springer.com/article/10.1186/s12859-019-3126-5","Article"
"A probabilistic argumentation framework for reinforcement learning agents","Autonomous Agents and Multi-Agent Systems","","33","1 - 2","10.1007/s10458-019-09404-2","Régis RiveretYang GaoGuido GovernatoriAntonino RotoloJeremy PittGiovanni Sartor","2019","http://link.springer.com/article/10.1007/s10458-019-09404-2","Article"
"Novel wireless charging algorithms to charge mobile wireless sensor network by using reinforcement learning","SN Applied Sciences","","1","9","10.1007/s42452-019-1091-2","Santosh SoniManish Shrivastava","2019","http://link.springer.com/article/10.1007/s42452-019-1091-2","Article"
"Reinforcement Learning Method for Ad Networks Ordering in Real-Time Bidding","Agents and Artificial Intelligence","","","","10.1007/978-3-030-37494-5_2","Reza Refaei AfsharYingqian ZhangMurat FiratUzay Kaymak","2019","http://link.springer.com/chapter/10.1007/978-3-030-37494-5_2","Chapter"
"CaR-PLive: Cloud-assisted reinforcement learning based P2P live video streaming: a hybrid approach","Multimedia Tools and Applications","","78","23","10.1007/s11042-019-08102-1","Majid SinaMehdi DehghanAmir Masoud Rahmani","2019","http://link.springer.com/article/10.1007/s11042-019-08102-1","Article"
"Deep Reinforcement Learning for Joint Channel Selection and Power Allocation in Cognitive Internet of Things","Human Centered Computing","","","","10.1007/978-3-030-37429-7_69","Weijun ZhengGuoqing WuWenbo QieYong Zhang","2019","http://link.springer.com/chapter/10.1007/978-3-030-37429-7_69","Chapter"
"A new asynchronous reinforcement learning algorithm based on improved parallel PSO","Applied Intelligence","","49","12","10.1007/s10489-019-01487-4","Shifei DingWei DuXingyu ZhaoLijuan WangWeikuan Jia","2019","http://link.springer.com/article/10.1007/s10489-019-01487-4","Article"
"Proposal and Evaluation of an Indirect Reward Assignment Method for Reinforcement Learning by Profit Sharing Method","Intelligent Systems and Applications","","","","10.1007/978-3-030-01054-6_13","Kazuteru MiyazakiNaoki KodamaHiroaki Kobayashi","2019","http://link.springer.com/chapter/10.1007/978-3-030-01054-6_13","Chapter"
"Hierarchical Reinforcement Learning with Clustering Abstract Machines","Artificial Intelligence","","","","10.1007/978-3-030-30763-9_3","Skrynnik AlexeyAleksandr I. Panov","2019","http://link.springer.com/chapter/10.1007/978-3-030-30763-9_3","Chapter"
"A Reinforcement Learning Based Intelligent System for the Healthcare Treatment Assistance of Patients with Disabilities","Pervasive Systems, Algorithms and Networks","","","","10.1007/978-3-030-30143-9_2","Antonio CoronatoMuddasar Naeem","2019","http://link.springer.com/chapter/10.1007/978-3-030-30143-9_2","Chapter"
"Microblog Search Based on Deep Reinforcement Learning","Proceedings of 2018 Chinese Intelligent Systems Conference","","","","10.1007/978-981-13-2291-4_3","Xu YaoJunping DuNan ZhouChengcai Chen","2019","http://link.springer.com/chapter/10.1007/978-981-13-2291-4_3","Chapter"
"Visual Rationalizations in Deep Reinforcement Learning for Atari Games","Artificial Intelligence","","","","10.1007/978-3-030-31978-6_12","Laurens WeitkampElise van der PolZeynep Akata","2019","http://link.springer.com/chapter/10.1007/978-3-030-31978-6_12","Chapter"
"Learning to Navigate in Human Environments via Deep Reinforcement Learning","Neural Information Processing","","","","10.1007/978-3-030-36708-4_34","Xingyuan GaoShiying SunXiaoguang ZhaoMin Tan","2019","http://link.springer.com/chapter/10.1007/978-3-030-36708-4_34","Chapter"
"Reinforcement Learning with Attention that Works: A Self-Supervised Approach","Neural Information Processing","","","","10.1007/978-3-030-36802-9_25","Anthony ManchinEhsan AbbasnejadAnton van den Hengel","2019","http://link.springer.com/chapter/10.1007/978-3-030-36802-9_25","Chapter"
"Defending Network Traffic Attack with Distributed Multi-agent Reinforcement Learning","Artificial Intelligence","","","","10.1007/978-981-32-9298-7_17","Shiming XiaWei BaiXingyu ZhouZhisong PanShize Guo","2019","http://link.springer.com/chapter/10.1007/978-981-32-9298-7_17","Chapter"
"Collaborative Reinforcement Learning of Energy Contracts Negotiation Strategies","Highlights of Practical Applications of Survivable Agents and Multi-Agent Systems. The PAAMS Collection","","","","10.1007/978-3-030-24299-2_17","Tiago PintoIsabel PraçaZita ValeCarlos Santos","2019","http://link.springer.com/chapter/10.1007/978-3-030-24299-2_17","Chapter"
"Chaos-Based Reinforcement Learning When Introducing Refractoriness in Each Neuron","Robot Intelligence Technology and Applications","","","","10.1007/978-981-13-7780-8_7","Katsuki SatoYuki GotoKatsunari Shibata","2019","http://link.springer.com/chapter/10.1007/978-981-13-7780-8_7","Chapter"
"A New Approach to Improve Learning in Fuzzy Cognitive Maps Using Reinforcement Learning","Applied Computer Sciences in Engineering","","","","10.1007/978-3-030-31019-6_20","Frank BalmasedaYaima FilibertoMabel FriasRafael Bello","2019","http://link.springer.com/chapter/10.1007/978-3-030-31019-6_20","Chapter"
"Urban Traffic Control Using Distributed Multi-agent Deep Reinforcement Learning","PRICAI 2019: Trends in Artificial Intelligence","","","","10.1007/978-3-030-29894-4_28","Shunya KitagawaAhmed MoustafaTakayuki Ito","2019","http://link.springer.com/chapter/10.1007/978-3-030-29894-4_28","Chapter"
"What’s in a Game? The Effect of Game Complexity on Deep Reinforcement Learning","Computer Games","","","","10.1007/978-3-030-24337-1_8","Erdem EmekligilEthem Alpaydın","2019","http://link.springer.com/chapter/10.1007/978-3-030-24337-1_8","Chapter"
"UAV Relay in VANETs Against Smart Jamming with Reinforcement Learning","Learning-based VANET Communication and Security Techniques","","","","10.1007/978-3-030-01731-6_5","Liang XiaoWeihua ZhuangSheng ZhouCailian Chen","2019","http://link.springer.com/chapter/10.1007/978-3-030-01731-6_5","Chapter"
"A fast hybrid reinforcement learning framework with human corrective feedback","Autonomous Robots","","43","5","10.1007/s10514-018-9786-6","Carlos CeleminJavier Ruiz-del-SolarJens Kober","2019","http://link.springer.com/article/10.1007/s10514-018-9786-6","Article"
"Reinforcement Learning in A Marketing Game","Intelligent Computing","","","","10.1007/978-3-030-22871-2_49","Matthew G. Reyes","2019","http://link.springer.com/chapter/10.1007/978-3-030-22871-2_49","Chapter"
"Vision-based control in the open racing car simulator with deep and reinforcement learning","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01503-y","Yuanheng ZhuDongbin Zhao","2019","http://link.springer.com/article/10.1007/s12652-019-01503-y","Article"
"RLPAS: Reinforcement Learning-based Proactive Auto-Scaler for Resource Provisioning in Cloud Environment","Mobile Networks and Applications","","24","4","10.1007/s11036-018-0996-0","J. V. Bibal BenifaD. Dejey","2019","http://link.springer.com/article/10.1007/s11036-018-0996-0","Article"
"Deceptive Reinforcement Learning Under Adversarial Manipulations on Cost Signals","Decision and Game Theory for Security","","","","10.1007/978-3-030-32430-8_14","Yunhan HuangQuanyan Zhu","2019","http://link.springer.com/chapter/10.1007/978-3-030-32430-8_14","Chapter"
"Dynamic trust game model between venture capitalists and entrepreneurs based on reinforcement learning theory","Cluster Computing","","22","3","10.1007/s10586-017-1666-x","Li Haiyan","2019","http://link.springer.com/article/10.1007/s10586-017-1666-x","Article"
"Controller exploitation-exploration reinforcement learning architecture for computing near-optimal policies","Soft Computing","","23","11","10.1007/s00500-018-3225-7","Erick AsiainJulio B. ClempnerAlexander S. Poznyak","2019","http://link.springer.com/article/10.1007/s00500-018-3225-7","Article"
"Meditation experience predicts negative reinforcement learning and is associated with attenuated FRN amplitude","Cognitive, Affective, & Behavioral Neuroscience","","19","2","10.3758/s13415-018-00665-0","Paul KnytlBertram Opitz","2019","http://link.springer.com/article/10.3758/s13415-018-00665-0","Article"
"Deep Reinforcement Learning for Automatic Thumbnail Generation","MultiMedia Modeling","","","","10.1007/978-3-030-05716-9_4","Zhuopeng LiXiaoyan Zhang","2019","http://link.springer.com/chapter/10.1007/978-3-030-05716-9_4","Chapter"
"UCAV Path Planning Algorithm Based on Deep Reinforcement Learning","Image and Graphics","","","","10.1007/978-3-030-34110-7_59","Kaiyuan ZhengJingpeng GaoLiangxi Shen","2019","http://link.springer.com/chapter/10.1007/978-3-030-34110-7_59","Chapter"
"Collision Anticipation via Deep Reinforcement Learning for Visual Navigation","Pattern Recognition and Image Analysis","","","","10.1007/978-3-030-31332-6_34","Eduardo Gutiérrez-MaestroRoberto J. López-SastreSaturnino Maldonado-Bascón","2019","http://link.springer.com/chapter/10.1007/978-3-030-31332-6_34","Chapter"
"Action Recognition Using Visual Attention with Reinforcement Learning","MultiMedia Modeling","","","","10.1007/978-3-030-05716-9_30","Hongyang LiJun ChenRuimin HuMei YuHuafeng ChenZengmin Xu","2019","http://link.springer.com/chapter/10.1007/978-3-030-05716-9_30","Chapter"
"Planar Pose Estimation Using Object Detection and Reinforcement Learning","Computer Vision Systems","","","","10.1007/978-3-030-34995-0_32","Frederik Nørby RasmussenSebastian Terp AndersenBjarne GrossmannEvangelos BoukasLazaros Nalpantidis","2019","http://link.springer.com/chapter/10.1007/978-3-030-34995-0_32","Chapter"
"Student-t policy in reinforcement learning to acquire global optimum of robot control","Applied Intelligence","","49","12","10.1007/s10489-019-01510-8","Taisuke Kobayashi","2019","http://link.springer.com/article/10.1007/s10489-019-01510-8","Article"
"An effective asynchronous framework for small scale reinforcement learning problems","Applied Intelligence","","49","12","10.1007/s10489-019-01501-9","Shifei DingXingyu ZhaoXinzheng XuTongfeng SunWeikuan Jia","2019","http://link.springer.com/article/10.1007/s10489-019-01501-9","Article"
"Applications of asynchronous deep reinforcement learning based on dynamic updating weights","Applied Intelligence","","49","2","10.1007/s10489-018-1296-x","Xingyu ZhaoShifei DingYuexuan AnWeikuan Jia","2019","http://link.springer.com/article/10.1007/s10489-018-1296-x","Article"
"Reinforcement learning and model predictive control for robust embedded quadrotor guidance and control","Autonomous Robots","","43","7","10.1007/s10514-019-09829-4","Colin GreatwoodArthur G. Richards","2019","http://link.springer.com/article/10.1007/s10514-019-09829-4","Article"
"Robot Path Planning in Dynamic Environments Based on Deep Reinforcement Learning","Cyberspace Data and Intelligence, and Cyber-Living, Syndrome, and Health","","","","10.1007/978-981-15-1922-2_19","Yu HanYu GuoZhenqiang MiYang Yang","2019","http://link.springer.com/chapter/10.1007/978-981-15-1922-2_19","Chapter"
"Distributed Reinforcement Learning for Multi-robot Decentralized Collective Construction","Distributed Autonomous Robotic Systems","","","","10.1007/978-3-030-05816-6_3","Guillaume SartorettiYue WuWilliam PaivineT. K. Satish KumarSven KoenigHowie Choset","2019","http://link.springer.com/chapter/10.1007/978-3-030-05816-6_3","Chapter"
"Deep Multi-agent Reinforcement Learning in a Homogeneous Open Population","Artificial Intelligence","","","","10.1007/978-3-030-31978-6_8","Roxana RădulescuManon LegrandKyriakos EfthymiadisDiederik M. RoijersAnn Nowé","2019","http://link.springer.com/chapter/10.1007/978-3-030-31978-6_8","Chapter"
"A Hybrid Reinforcement Learning and Cellular Automata Model for Crowd Simulation on the GPU","High Performance Computing","","","","10.1007/978-3-030-16205-4_5","Sergio RuizBenjamín Hernández","2019","http://link.springer.com/chapter/10.1007/978-3-030-16205-4_5","Chapter"
"Reinforcement Learning for Fair Dynamic Pricing","Intelligent Systems and Applications","","","","10.1007/978-3-030-01054-6_8","Roberto MaestreJuan DuqueAlberto RubioJuan Arevalo","2019","http://link.springer.com/chapter/10.1007/978-3-030-01054-6_8","Chapter"
"Adaptation to environmental change using reinforcement learning for robotic salamander","Intelligent Service Robotics","","12","3","10.1007/s11370-019-00279-6","Younggil ChoSajjad ManzoorYoungjin Choi","2019","http://link.springer.com/article/10.1007/s11370-019-00279-6","Article"
"General solutions for nonlinear differential equations: a rule-based self-learning approach using deep reinforcement learning","Computational Mechanics","","64","5","10.1007/s00466-019-01715-1","Shiyin WeiXiaowei JinHui Li","2019","http://link.springer.com/article/10.1007/s00466-019-01715-1","Article"
"Emergence of anti-coordination through reinforcement learning in generalized minority games","Journal of Economic Interaction and Coordination","","14","2","10.1007/s11403-017-0204-5","Anindya S. ChakrabartiDiptesh Ghosh","2019","http://link.springer.com/article/10.1007/s11403-017-0204-5","Article"
