Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Robust Adaptive Scaffolding with Inverse Reinforcement Learning-Based Reward Design","Artificial Intelligence  in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners’ and Doctoral Consortium","","","","10.1007/978-3-031-11647-6_35","Fahmid Morshed FahidJonathan P. RoweRandall D. SpainBenjamin S. GoldbergRobert PokornyJames Lester","2022","http://link.springer.com/chapter/10.1007/978-3-031-11647-6_35","Chapter"
"Behavioral control task supervisor with memory based on reinforcement learning for human—multi-robot coordination systems","Frontiers of Information Technology & Electronic Engineering","","23","8","10.1631/FITEE.2100280","Jie Huang 黄捷Zhibin Mo 莫智斌Zhenyi Zhang 张祯毅Yutao Chen 陈宇韬","2022","http://link.springer.com/article/10.1631/FITEE.2100280","Article"
"A Dynamic Resource Allocation Strategy with Reinforcement Learning for Multimodal Multi-objective Optimization","Machine Intelligence Research","","19","2","10.1007/s11633-022-1314-7","Qian-Long DangWei XuYang-Fei Yuan","2022","http://link.springer.com/article/10.1007/s11633-022-1314-7","Article"
"Double Critic Deep Reinforcement Learning for Mapless 3D Navigation of Unmanned Aerial Vehicles","Journal of Intelligent & Robotic Systems","","104","2","10.1007/s10846-021-01568-y","Ricardo Bedin GrandoJunior Costa de JesusVictor Augusto KichAlisson Henrique KollingPaulo Lilles Jorge Drews-Jr","2022","http://link.springer.com/article/10.1007/s10846-021-01568-y","Article"
"A Deep Reinforcement Learning Approach with Visual Semantic Navigation with Memory for Mobile Robots in Indoor Home Context","Journal of Intelligent & Robotic Systems","","104","3","10.1007/s10846-021-01566-0","Iury B. de A. SantosRoseli A. F. Romero","2022","http://link.springer.com/article/10.1007/s10846-021-01566-0","Article"
"Containerized deployment of micro-services in fog devices: a reinforcement learning-based approach","The Journal of Supercomputing","","78","5","10.1007/s11227-021-04135-2","Shubha Brata NathSubhrendu ChattopadhyayRaja KarmakarSourav Kanti AddyaSandip ChakrabortySoumya K Ghosh","2022","http://link.springer.com/article/10.1007/s11227-021-04135-2","Article"
"Reinforcement Learning Applied to Position Control of a Robotic Leg: An Overview","Telematics and Computing","","","","10.1007/978-3-031-18082-8_21","Cervantes-Marquez AldoGorrostieta-Hurtado EfrénRamos-Arreguín Juan-ManuelTakács András","2022","http://link.springer.com/chapter/10.1007/978-3-031-18082-8_21","Chapter"
"An Active Robotic Detumbling Method Based on Deep Reinforcement Learning for Non-cooperative Spacecraft","Artificial Intelligence and Robotics","","","","10.1007/978-981-19-7946-0_9","Hao LiuHaidong HuYingzi HeHao Gao","2022","http://link.springer.com/chapter/10.1007/978-981-19-7946-0_9","Chapter"
"Intelligent and resizable control plane for software defined vehicular network: a deep reinforcement learning approach","Telecommunication Systems","","79","1","10.1007/s11235-021-00838-2","Karima SmidaHajer TounsiMounir Frikha","2022","http://link.springer.com/article/10.1007/s11235-021-00838-2","Article"
"Distributed Reinforcement Learning for Robot Teams: a Review","Current Robotics Reports","","3","4","10.1007/s43154-022-00091-8","Yutong WangMehul DamaniPamela WangYuhong CaoGuillaume Sartoretti","2022","http://link.springer.com/article/10.1007/s43154-022-00091-8","Article"
"Reinforcement learning empowered multi-AGV offloading scheduling in edge-cloud IIoT","Journal of Cloud Computing","","11","1","10.1186/s13677-022-00352-z","Peng LiuZhe LiuJi WangZifu WuPeng LiHuijuan Lu","2022","http://link.springer.com/article/10.1186/s13677-022-00352-z","Article"
"Adaptive Eligibility Traces for Online Deep Reinforcement Learning","Intelligent Autonomous Systems 16","","","","10.1007/978-3-030-95892-3_32","Taisuke Kobayashi","2022","http://link.springer.com/chapter/10.1007/978-3-030-95892-3_32","Chapter"
"Data-Driven Automotive Development: Federated Reinforcement Learning for Calibration and Control","22. Internationales Stuttgarter Symposium","","","","10.1007/978-3-658-37009-1_26","Thomas RudolfTobias SchürmannMatteo SkullStefan SchwabSören Hohmann","2022","http://link.springer.com/chapter/10.1007/978-3-658-37009-1_26","Chapter"
"Reinforcement Learning Based Intelligent Management of Smart Community Grids","IoT as a Service","","","","10.1007/978-3-030-95987-6_7","Muhammad KhalidMir Bilal KhanLiaquat AliFaheem Ahmed","2022","http://link.springer.com/chapter/10.1007/978-3-030-95987-6_7","Chapter"
"Towards Reinforcement Learning Control of an Electromechanical Pinball Machine","International Congress and Workshop on Industrial AI 2021","","","","10.1007/978-3-030-93639-6_1","Mirco AlpenSven HerzigJoachim Horn","2022","http://link.springer.com/chapter/10.1007/978-3-030-93639-6_1","Chapter"
"Continuous control actions learning and adaptation for robotic manipulation through reinforcement learning","Autonomous Robots","","46","3","10.1007/s10514-022-10034-z","Asad Ali ShahidDario PigaFrancesco BraghinLoris Roveda","2022","http://link.springer.com/article/10.1007/s10514-022-10034-z","Article"
"Reinforcement Learning Based Routing in Software Defined Network","Advances in Distributed Computing and Machine Learning","","","","10.1007/978-981-19-1018-0_16","Meenaxi M. RaikarS. M. Meena","2022","http://link.springer.com/chapter/10.1007/978-981-19-1018-0_16","Chapter"
"Research on Service Routing Planning Algorithm for SDH Optical Transmission Network of Power Communication Utilizing Knowledge Graph and Reinforcement Learning","Proceedings of 2021 International Conference on Autonomous Unmanned Systems (ICAUS 2021)","","","","10.1007/978-981-16-9492-9_135","Geng ZhangYang WangXuerang GuoYaping LiPeng XieYanan Wang","2022","http://link.springer.com/chapter/10.1007/978-981-16-9492-9_135","Chapter"
"Control of a Wave Energy Converter Using Reinforcement Learning","CONTROLO 2022","","","","10.1007/978-3-031-10047-5_50","José TrigueiroMiguel Ayala BottoSusana VieiraJoão Henriques","2022","http://link.springer.com/chapter/10.1007/978-3-031-10047-5_50","Chapter"
"An autonomous performance testing framework using self-adaptive fuzzy reinforcement learning","Software Quality Journal","","30","1","10.1007/s11219-020-09532-z","Mahshid Helali MoghadamMehrdad SaadatmandMarkus BorgMarkus BohlinBjörn Lisper","2022","http://link.springer.com/article/10.1007/s11219-020-09532-z","Article"
"Adaptive Energy Management Strategy for Hybrid Electric Vehicles Based on Reinforcement Learning","Proceedings of 2022 Chinese Intelligent Systems Conference","","","","10.1007/978-981-19-6226-4_10","Jiangtao GaiYue MaGen ZengXuzhao HouShumin Ruan","2022","http://link.springer.com/chapter/10.1007/978-981-19-6226-4_10","Chapter"
"Location Aware Workflow Migration Based on Deep Reinforcement Learning in Mobile Edge Computing","Algorithms and Architectures for Parallel Processing","","","","10.1007/978-3-030-95384-3_32","Yongqiang GaoXiaolei Liu","2022","http://link.springer.com/chapter/10.1007/978-3-030-95384-3_32","Chapter"
"An intelligent fault detection approach based on reinforcement learning system in wireless sensor network","The Journal of Supercomputing","","78","3","10.1007/s11227-021-04001-1","Tariq MahmoodJianqiang LiYan PeiFaheem AkhtarSuhail Ashfaq ButtAllah DittaSirajuddin Qureshi","2022","http://link.springer.com/article/10.1007/s11227-021-04001-1","Article"
"English synchronous real-time translation method based on reinforcement learning","Wireless Networks","","","","10.1007/s11276-022-02910-4","Xin Ke","2022","http://link.springer.com/article/10.1007/s11276-022-02910-4","Article"
"Vibration Control in Meta-Structures Using Reinforcement Learning","Special Topics in Structural Dynamics & Experimental Techniques, Volume 5","","","","10.1007/978-3-030-75914-8_6","D. MehtaVijaya V. N. Sriram Malladi","2022","http://link.springer.com/chapter/10.1007/978-3-030-75914-8_6","Chapter"
"Development of Conceptual Framework for Reinforcement Learning Based Optimal Control","Innovation in Electrical Power Engineering, Communication, and Computing Technology","","","","10.1007/978-981-16-7076-3_29","Smriti GuptaSabita PalKundan KumarKuntal Ghosh","2022","http://link.springer.com/chapter/10.1007/978-981-16-7076-3_29","Chapter"
"Roadmap and challenges for reinforcement learning control in railway virtual coupling","Discover Artificial Intelligence","","2","1","10.1007/s44163-022-00042-4","Giacomo BasileElena NapoletanoAlberto PetrilloStefania Santini","2022","http://link.springer.com/article/10.1007/s44163-022-00042-4","Article"
"Image Denoising Using Fully Connected Network with Reinforcement Learning","Future Data and Security Engineering. Big Data, Security and Privacy, Smart City and Industry 4.0 Applications","","","","10.1007/978-981-19-8069-5_46","Phuoc-Nguyen BuiVan-Vi VoDuc-Tai LeHyunseung Choo","2022","http://link.springer.com/chapter/10.1007/978-981-19-8069-5_46","Chapter"
"Solving an Instance of a Routing Problem Through Reinforcement Learning and High Performance Computing","Cloud Computing, Big Data & Emerging Topics","","","","10.1007/978-3-031-14599-5_8","Esteban SchabCarlos CasanovaFabiana Piccoli","2022","http://link.springer.com/chapter/10.1007/978-3-031-14599-5_8","Chapter"
"The impact of environmental stochasticity on value-based multiobjective reinforcement learning","Neural Computing and Applications","","34","3","10.1007/s00521-021-05859-1","Peter VamplewCameron FoaleRichard Dazeley","2022","http://link.springer.com/article/10.1007/s00521-021-05859-1","Article"
"An Efficient Reinforcement Learning Game Framework for UAV-Enabled Wireless Sensor Network Data Collection","Journal of Computer Science and Technology","","37","6","10.1007/s11390-022-2419-8","Tong DingNing LiuZhong-Min YanLei LiuLi-Zhen Cui","2022","http://link.springer.com/article/10.1007/s11390-022-2419-8","Article"
"Trajectory Tracking Control for Under-Actuated Hovercraft Using Differential Flatness and Reinforcement Learning-Based Active Disturbance Rejection Control","Journal of Systems Science and Complexity","","35","2","10.1007/s11424-022-2037-0","Xiangyu KongYuanqing XiaRui HuMin LinZhongqi SunLi Dai","2022","http://link.springer.com/article/10.1007/s11424-022-2037-0","Article"
"Reinforcement Learning From Scratch","","","","","10.1007/978-3-031-09030-1","Uwe Lorenz","2022","http://link.springer.com/book/10.1007/978-3-031-09030-1","Book"
"Object Detection and Reinforcement Learning Approach for Intelligent Control of UAV","New Technologies, Development and Application V","","","","10.1007/978-3-031-05230-9_79","Zoran MiljkovićĐorđe Jevtić","2022","http://link.springer.com/chapter/10.1007/978-3-031-05230-9_79","Chapter"
"Reinforcement Learning: A Friendly Introduction","The International Conference on Deep Learning, Big Data and Blockchain (Deep-BDB 2021)","","","","10.1007/978-3-030-84337-3_11","Dema DaounFabiha IbnatZulfikar AlomZeyar AungMohammad Abdul Azim","2022","http://link.springer.com/chapter/10.1007/978-3-030-84337-3_11","Chapter"
"Reinforcement Learning in Deep Web Crawling: Survey","Proceedings of Second Doctoral Symposium on Computational Intelligence","","","","10.1007/978-981-16-3346-1_24","Kapil MadanRajesh Bhatia","2022","http://link.springer.com/chapter/10.1007/978-981-16-3346-1_24","Chapter"
"Facilitating the migration to the microservice architecture via model-driven reverse engineering and reinforcement learning","Software and Systems Modeling","","21","3","10.1007/s10270-022-00977-3","MohammadHadi DehghaniShekoufeh Kolahdouz-RahimiMassimo TisiDalila Tamzalit","2022","http://link.springer.com/article/10.1007/s10270-022-00977-3","Article"
"User's Permission Reasoning Method Based on Knowledge Graph Reward Guidance Reinforcement Learning in Data Center","Data Mining and Big Data","","","","10.1007/978-981-19-9297-1_4","Yu PanHongmei LiWei LiYi LiuXiang LiQibin ZhengWei Qin","2022","http://link.springer.com/chapter/10.1007/978-981-19-9297-1_4","Chapter"
"A Distributed Computation Offloading Strategy for Edge Computing Based on Deep Reinforcement Learning","Mobile Networks and Management","","","","10.1007/978-3-030-94763-7_6","Hongyang LaiZhuocheng YangJinhao LiCelimuge WuWugedele Bao","2022","http://link.springer.com/chapter/10.1007/978-3-030-94763-7_6","Chapter"
"Multi-objective Optimization Service Function Chain Placement Algorithm Based on Reinforcement Learning","Journal of Network and Systems Management","","30","4","10.1007/s10922-022-09673-5","Hongtai LiuShengduo DingShunyi WangGang ZhaoChao Wang","2022","http://link.springer.com/article/10.1007/s10922-022-09673-5","Article"
"Reinforcement learning infused intelligent framework for semantic web service composition","Applied Intelligence","","52","2","10.1007/s10489-021-02351-0","N. G. SwethaG. R. Karpagam","2022","http://link.springer.com/article/10.1007/s10489-021-02351-0","Article"
"Energy-Efficient Multi-domain Virtual Network Embedding Algorithm Based on Reinforcement Learning","Advances in Natural Computation, Fuzzy Systems and Knowledge Discovery","","","","10.1007/978-3-030-89698-0_116","Jihong ZhaoZhi Wang","2022","http://link.springer.com/chapter/10.1007/978-3-030-89698-0_116","Chapter"
"ARaaS: Context-Aware Optimal Charging Distribution Using Deep Reinforcement Learning","iCity. Transformative Research for the Livable, Intelligent, and Sustainable City","","","","10.1007/978-3-030-92096-8_12","Muddsair SharifCharitha Buddhika HeendeniyaGero Lückemeyer","2022","http://link.springer.com/chapter/10.1007/978-3-030-92096-8_12","Chapter"
"Deep Reinforcement Learning for Automated Stock Trading: Inclusion of Short Selling","Foundations of Intelligent Systems","","","","10.1007/978-3-031-16564-1_18","Eeshaan AsodekarArpan NookalaSayali AyreAnant V. Nimkar","2022","http://link.springer.com/chapter/10.1007/978-3-031-16564-1_18","Chapter"
"MAML2: meta reinforcement learning via meta-learning for task categories","Frontiers of Computer Science","","17","4","10.1007/s11704-022-2037-1","Qiming FuZhechao WangNengwei FangBin XingXiao ZhangJianping Chen","2022","http://link.springer.com/article/10.1007/s11704-022-2037-1","Article"
"Multi-agent Reinforcement Learning and Individuality Analysis for Cooperative Transportation with Obstacle Removal","Distributed Autonomous Robotic Systems","","","","10.1007/978-3-030-92790-5_16","Takahiro NiwaKazuki ShibataTomohiko Jimbo","2022","http://link.springer.com/chapter/10.1007/978-3-030-92790-5_16","Chapter"
"Edge Computing Energy-Efficient Resource Scheduling Based on Deep Reinforcement Learning and Imitation Learning","Bio-Inspired Computing: Theories and Applications","","","","10.1007/978-981-19-1253-5_16","Hengliang TangRongxin JiaoTingting DongHuilin QinFei Xue","2022","http://link.springer.com/chapter/10.1007/978-981-19-1253-5_16","Chapter"
"Application of Reinforcement Learning in Multimodal Non-rigid Image Registration","Proceedings of 2021 Chinese Intelligent Systems Conference","","","","10.1007/978-981-16-6328-4_40","Tianyu LiuJiwei Liu","2022","http://link.springer.com/chapter/10.1007/978-981-16-6328-4_40","Chapter"
"Energy Optimization of Airborne Wind Energy System via Deep Reinforcement Learning","Proceedings of 2022 Chinese Intelligent Systems Conference","","","","10.1007/978-981-19-6203-5_70","Zixuan HanYangyang Chen","2022","http://link.springer.com/chapter/10.1007/978-981-19-6203-5_70","Chapter"
"Deep reinforcement learning for optimal denial-of-service attacks scheduling","Science China Information Sciences","","65","6","10.1007/s11432-020-3027-0","Fangyuan HouJian SunQiuling YangZhonghua Pang","2022","http://link.springer.com/article/10.1007/s11432-020-3027-0","Article"
"A Training Model of Wargaming Based on Imitation Learning and Deep Reinforcement Learning","Proceedings of 2022 Chinese Intelligent Systems Conference","","","","10.1007/978-981-19-6203-5_78","Kangyu WuMingyu LiuPeng CuiYa Zhang","2022","http://link.springer.com/chapter/10.1007/978-981-19-6203-5_78","Chapter"
"A Reinforcement Learning Mission Supervisor with Memory for Human-multi-robot Coordination Systems","Proceedings of 2021 Chinese Intelligent Systems Conference","","","","10.1007/978-981-16-6320-8_72","Zhibin MoZhenyi ZhangYutao ChenJie Huang","2022","http://link.springer.com/chapter/10.1007/978-981-16-6320-8_72","Chapter"
"An Adaptive Speed Control Method Based on Deep Reinforcement Learning for Permanent Magnet Synchronous Motor","Proceedings of 2021 Chinese Intelligent Systems Conference","","","","10.1007/978-981-16-6328-4_30","Zhao XueYiyan WangLin LiXin Wang","2022","http://link.springer.com/chapter/10.1007/978-981-16-6328-4_30","Chapter"
"A Cache Admission Policy for Cloud Block Storage Using Deep Reinforcement Learning","6th International Technical Conference on Advances in Computing, Control and Industrial Engineering (CCIE 2021)","","","","10.1007/978-981-19-3927-3_46","Fei Long","2022","http://link.springer.com/chapter/10.1007/978-981-19-3927-3_46","Chapter"
"Reinforcement Learning for the Problem of Detecting Intrusion in a Computer System","Proceedings of Sixth International Congress on Information and Communication Technology","","","","10.1007/978-981-16-2380-6_66","Quang-Vinh DangThanh-Hai Vo","2022","http://link.springer.com/chapter/10.1007/978-981-16-2380-6_66","Chapter"
"Traffic Signal Switching Strategy Based on Reinforcement Learning Algorithm","2021 6th International Conference on Intelligent Transportation Engineering (ICITE 2021)","","","","10.1007/978-981-19-2259-6_102","Linjian HuShibo XuXiaoyang LiYue Niu","2022","http://link.springer.com/chapter/10.1007/978-981-19-2259-6_102","Chapter"
"Particle Swarm Based Reinforcement Learning","Data Mining and Big Data","","","","10.1007/978-981-19-9297-1_3","Jianyu DuanYanxiao GuoZhigang WangLiangjun Ke","2022","http://link.springer.com/chapter/10.1007/978-981-19-9297-1_3","Chapter"
"Implementing Reinforcement Learning to Design a Game Bot","Applications of Artificial Intelligence and Machine Learning","","","","10.1007/978-981-19-4831-2_24","Lakshay NarangAnshul Tickoo","2022","http://link.springer.com/chapter/10.1007/978-981-19-4831-2_24","Chapter"
"Learning Push Recovery Behaviors for Humanoid Walking Using Deep Reinforcement Learning","Journal of Intelligent & Robotic Systems","","106","1","10.1007/s10846-022-01656-7","Dicksiano C. MeloMarcos R. O. A. MaximoAdilson Marques da Cunha","2022","http://link.springer.com/article/10.1007/s10846-022-01656-7","Article"
"Collaborative multi-agents in dynamic industrial internet of things using deep reinforcement learning","Environment, Development and Sustainability","","24","7","10.1007/s10668-021-01836-9","Ali RazaMunam Ali ShahHasan Ali KhattakCarsten MapleFadi Al-TurjmanHafiz Tayyab Rauf","2022","http://link.springer.com/article/10.1007/s10668-021-01836-9","Article"
"Deep reinforcement learning in computer vision: a comprehensive survey","Artificial Intelligence Review","","55","4","10.1007/s10462-021-10061-9","Ngan LeVidhiwar Singh RathourKashu YamazakiKhoa LuuMarios Savvides","2022","http://link.springer.com/article/10.1007/s10462-021-10061-9","Article"
"Reinforcement-Learning based energy efficient optimized routing protocol for WSN","Peer-to-Peer Networking and Applications","","15","3","10.1007/s12083-022-01315-6","A. KeerthikaV. Berlin Hency","2022","http://link.springer.com/article/10.1007/s12083-022-01315-6","Article"
"Differential pressure reset strategy based on reinforcement learning for chilled water systems","Building Simulation","","15","2","10.1007/s12273-021-0808-5","Xinfang ZhangZhenhai LiZhengwei LiShunian QiuHai Wang","2022","http://link.springer.com/article/10.1007/s12273-021-0808-5","Article"
"MoveRL: To a Safer Robotic Reinforcement Learning Environment","Artificial Intelligence and Machine Learning","","","","10.1007/978-3-030-93842-0_14","Gaoyuan LiuJoris De WinterBram VanderborghtAnn NowéDenis Steckelmacher","2022","http://link.springer.com/chapter/10.1007/978-3-030-93842-0_14","Chapter"
"A deep reinforcement learning approach to seat inventory control for airline revenue management","Journal of Revenue and Pricing Management","","21","2","10.1057/s41272-021-00281-7","Syed A. M. ShihabPeng Wei","2022","http://link.springer.com/article/10.1057/s41272-021-00281-7","Article"
"Gait Learning Using Reinforcement Learning","Advanced Computing","","","","10.1007/978-3-030-95502-1_21","Bharath Raj Mahadeva RaoSharmila Chidaravalli","2022","http://link.springer.com/chapter/10.1007/978-3-030-95502-1_21","Chapter"
"Deep Reinforcement Learning for Optimal Energy Management of Multi-energy Smart Grids","Machine Learning, Optimization, and Data Science","","","","10.1007/978-3-030-95470-3_2","Dhekra BousninaGilles Guerassimoff","2022","http://link.springer.com/chapter/10.1007/978-3-030-95470-3_2","Chapter"
"Hybrid Offline/Online Optimization for Energy Management via Reinforcement Learning","Integration of Constraint Programming, Artificial Intelligence, and Operations Research","","","","10.1007/978-3-031-08011-1_24","Mattia SilvestriAllegra De FilippoFederico RuggeriMichele Lombardi","2022","http://link.springer.com/chapter/10.1007/978-3-031-08011-1_24","Chapter"
"Deep Reinforcement Learning for Agriculture: Principles and Use Cases","Data Science in Agriculture and Natural Resource Management","","","","10.1007/978-981-16-5847-1_4","Ratnik Gandhi","2022","http://link.springer.com/chapter/10.1007/978-981-16-5847-1_4","Chapter"
"Towards Dynamic Obstacle Avoidance for Robot Manipulators with Deep Reinforcement Learning","Advances in Service and Industrial Robotics","","","","10.1007/978-3-031-04870-8_11","Friedemann ZindlerMatteo LucchiLucas WohlhartHorst PichlerMichael Hofbaur","2022","http://link.springer.com/chapter/10.1007/978-3-031-04870-8_11","Chapter"
"Deep Reinforcement Learning for Secure Internet of Things","Deep Learning Techniques for IoT Security and Privacy","","","","10.1007/978-3-030-89025-4_8","Mohamed Abdel-BassetNour MoustafaHossam HawashWeiping Ding","2022","http://link.springer.com/chapter/10.1007/978-3-030-89025-4_8","Chapter"
"Human Resource Scheduling Control Method Based on Deep Reinforcement Learning","Multimedia Technology and Enhanced Learning","","","","10.1007/978-3-031-18123-8_28","Shaoping ZhangBo Sun","2022","http://link.springer.com/chapter/10.1007/978-3-031-18123-8_28","Chapter"
"A Reinforcement Learning-Based Method to Coordinated Multi-energy Optimization","Advances in Artificial Intelligence and Security","","","","10.1007/978-3-031-06767-9_4","Feng JingXudong WangNing YuWei ChenXiaojun SunJinyue Xia","2022","http://link.springer.com/chapter/10.1007/978-3-031-06767-9_4","Chapter"
"Control Design of Thermoacoustic Generator Systems Using Reinforcement Learning Algorithm","Intelligent Systems and Networks","","","","10.1007/978-981-19-3394-3_9","Duy Tung LeTrong Tan DoPhuong Nam Dao","2022","http://link.springer.com/chapter/10.1007/978-981-19-3394-3_9","Chapter"
"Deep Reinforcement Learning in Agents’ Training: Unity ML-Agents","Bio-inspired Systems and Applications: from Robotics to Ambient Intelligence","","","","10.1007/978-3-031-06527-9_39","Laura Almón-ManzanoRafael Pastor-VargasJosé Manuel Cuadra Troncoso","2022","http://link.springer.com/chapter/10.1007/978-3-031-06527-9_39","Chapter"
"From Simulation to Deployment: Transfer Learning of a Reinforcement Learning Model for Self-balancing Robot","Proceedings of International Conference on Information Technology and Applications","","","","10.1007/978-981-16-7618-5_25","Sreenithi SridharanTalal Shaikh","2022","http://link.springer.com/chapter/10.1007/978-981-16-7618-5_25","Chapter"
"Learning and Transfer of Movement Gaits Using Reinforcement Learning","Robotics for Sustainable Future","","","","10.1007/978-3-030-86294-7_34","David WaidnerMarcus Strand","2022","http://link.springer.com/chapter/10.1007/978-3-030-86294-7_34","Chapter"
"Defensive deception framework against reconnaissance attacks in the cloud with deep reinforcement learning","Science China Information Sciences","","65","7","10.1007/s11432-021-3462-4","Huanruo LiYunfei GuoShumin HuoHongchao HuPenghao Sun","2022","http://link.springer.com/article/10.1007/s11432-021-3462-4","Article"
"Poisoning attacks against knowledge graph-based recommendation systems using deep reinforcement learning","Neural Computing and Applications","","34","4","10.1007/s00521-021-06573-8","Zih-Wun WuChiao-Ting ChenSzu-Hao Huang","2022","http://link.springer.com/article/10.1007/s00521-021-06573-8","Article"
"A deep reinforcement learning approach for multi-agent mobile robot patrolling","International Journal of Intelligent Robotics and Applications","","6","4","10.1007/s41315-022-00235-1","Meghdeep JanaLeena VachhaniArpita Sinha","2022","http://link.springer.com/article/10.1007/s41315-022-00235-1","Article"
"Retrieval of Surgical Phase Transitions Using Reinforcement Learning","Medical Image Computing and Computer Assisted Intervention – MICCAI 2022","","","","10.1007/978-3-031-16449-1_47","Yitong ZhangSophia BanoAnn-Sophie PageJan DeprestDanail StoyanovFrancisco Vasconcelos","2022","http://link.springer.com/chapter/10.1007/978-3-031-16449-1_47","Chapter"
"Deep Reinforcement Learning Based Online Parameter Tuning for Active Disturbance Rejection Control and Application in Ship Course Tracking","Proceedings of 2021 Chinese Intelligent Systems Conference","","","","10.1007/978-981-16-6328-4_6","Huayang QinZengqiang ChenMingwei SunPanlong TanQinglin Sun","2022","http://link.springer.com/chapter/10.1007/978-981-16-6328-4_6","Chapter"
"Power Management Based on Reinforcement Learning Integrating SOC Constrain for Hybrid Electric Air and Land Vehicle","Proceedings of 2022 Chinese Intelligent Systems Conference","","","","10.1007/978-981-19-6226-4_53","Zhengchao WeiYue MaNingkang YangChangle Xiang","2022","http://link.springer.com/chapter/10.1007/978-981-19-6226-4_53","Chapter"
"Path Planning Method for Multi-robot Formation System Based on Hierarchical Reinforcement Learning","Proceedings of 2022 Chinese Intelligent Systems Conference","","","","10.1007/978-981-19-6226-4_20","Yilin HanLili WangHongyong YangZhilin Fan","2022","http://link.springer.com/chapter/10.1007/978-981-19-6226-4_20","Chapter"
"Robot Path Planning via Deep Reinforcement Learning with Improved Reward Function","Proceedings of 2021 Chinese Intelligent Systems Conference","","","","10.1007/978-981-16-6320-8_68","Meishan GuoYao WangBinyan LiangZhihong ChenJunqin LinKui Huang","2022","http://link.springer.com/chapter/10.1007/978-981-16-6320-8_68","Chapter"
"Graph Influence Maximization Algorithm Based on Reinforcement Learning-PPO Algorithm","Proceedings of 2022 Chinese Intelligent Systems Conference","","","","10.1007/978-981-19-6203-5_55","Wenxin ZhangYaofei Ma","2022","http://link.springer.com/chapter/10.1007/978-981-19-6203-5_55","Chapter"
"Path Planning for Mobile Robots Based on Improved Reinforcement Learning","Proceedings of 2021 Chinese Intelligent Systems Conference","","","","10.1007/978-981-16-6320-8_22","Yilin HanHongyong YangZhilin FanXinshun Ning","2022","http://link.springer.com/chapter/10.1007/978-981-16-6320-8_22","Chapter"
"Path Planning in Unknown Environment Based on Reinforcement Learning","Proceedings of 2021 Chinese Intelligent Systems Conference","","","","10.1007/978-981-16-6320-8_24","Xinshun NingHongyong YangZhilin FanYilin Han","2022","http://link.springer.com/chapter/10.1007/978-981-16-6320-8_24","Chapter"
"Application Barrier-Free Deep Reinforcement Learning-Based Navigation in Mapless Environment","Proceedings of 2021 Chinese Intelligent Systems Conference","","","","10.1007/978-981-16-6324-6_65","Jin YuZhengjie WangYanxuan Wu","2022","http://link.springer.com/chapter/10.1007/978-981-16-6324-6_65","Chapter"
"Reinforcement Learning for the Pickup and Delivery Problem","Artificial Neural Networks and Machine Learning – ICANN 2022","","","","10.1007/978-3-031-15931-2_8","Fagui LiuChengqi LaiLvshengbiao Wang","2022","http://link.springer.com/chapter/10.1007/978-3-031-15931-2_8","Chapter"
"Autonomous UAV Navigation in Wilderness Search-and-Rescue Operations Using Deep Reinforcement Learning","AI 2022: Advances in Artificial Intelligence","","","","10.1007/978-3-031-22695-3_51","Muhammad TalhaAya HusseinMohammed Hossny","2022","http://link.springer.com/chapter/10.1007/978-3-031-22695-3_51","Chapter"
"Comparison of Backstepping with Reinforcement Learning","Traffic Congestion Control by PDE Backstepping","","","","10.1007/978-3-031-19346-0_7","Huan YuMiroslav Krstic","2022","http://link.springer.com/chapter/10.1007/978-3-031-19346-0_7","Chapter"
"Modelling Reminder System for Dementia by Reinforcement Learning","Sensor- and Video-Based Activity and Behavior Computing","","","","10.1007/978-981-19-0361-8_9","Muhammad FikryNattaya MairitthaSozo Inoue","2022","http://link.springer.com/chapter/10.1007/978-981-19-0361-8_9","Chapter"
"A reinforcement learning-based approach for imputing missing data","Neural Computing and Applications","","34","12","10.1007/s00521-022-06958-3","Saqib Ejaz AwanMohammed BennamounFerdous SohelFrank SanfilippoGirish Dwivedi","2022","http://link.springer.com/article/10.1007/s00521-022-06958-3","Article"
"Model-free reinforcement learning from expert demonstrations: a survey","Artificial Intelligence Review","","55","4","10.1007/s10462-021-10085-1","Jorge RamírezWen YuAdolfo Perrusquía","2022","http://link.springer.com/article/10.1007/s10462-021-10085-1","Article"
"Scalable multi-product inventory control with lead time constraints using reinforcement learning","Neural Computing and Applications","","34","3","10.1007/s00521-021-06129-w","Hardik MeisheriNazneen N. SultanaMayank BaranwalVinita BaniwalSomjit NathSatyam VermaBalaraman RavindranHarshad Khadilkar","2022","http://link.springer.com/article/10.1007/s00521-021-06129-w","Article"
"Adaptive deep reinforcement learning for non-stationary environments","Science China Information Sciences","","65","10","10.1007/s11432-021-3347-8","Jin ZhuYutong WeiYu KangXiaofeng JiangGeir E. Dullerud","2022","http://link.springer.com/article/10.1007/s11432-021-3347-8","Article"
"Distributed localization for IoT with multi-agent reinforcement learning","Neural Computing and Applications","","34","9","10.1007/s00521-021-06855-1","Jie JiaRuoying YuZhenjun DuJian ChenQinghu WangXingwei Wang","2022","http://link.springer.com/article/10.1007/s00521-021-06855-1","Article"
